b'@Pinkuizback @_garrywalia @ModiLeDubega pro nahi anti caa tha be',b'1232188817345581061',b'laxman TPN',b'LaxmanJaat88',"b'Barmer, India'",b'',b'233',b'343',b'0',b'7782',b'2483',b'False',b'False',b'True',b'False',b'2010-05-07 04:05:46'
b'@RantingDosa India is the only country where people have to protest in support of an already passed law. Pro CAA pr\\u2026 https://t.co/oi7w2eHMhX',b'1232140079126044673',b'Rofl Gobhi',b'RoflGobhi_',b'',"b'Parody | Blessed to be blocked by  @Sanju_Verma_\\nIdealism can suck it.\\n#BLD(U) me hain. Follow if you like to read blogs, and like some sense of humour.'",b'543',b'182',b'1',b'8342',b'7364',b'False',b'False',b'True',b'False',b'2019-09-07 19:11:24'
"b""@AdvSanwar @Kritika_Kamra They was stone pelting from all four sides on police and pro CAA , from nearby house's too....what do expect ?""",b'1232140047610195968',b'Rohit',b'Rohit_rajput1',b'New delhi',b'',b'31',b'87',b'0',b'2384',b'15471',b'False',b'False',b'True',b'False',b'2010-05-09 04:55:53'
b'@vineeta0202 @Aafrin7866 @ArvindKejriwal @DelhiPolice @LtGovDelhi @AmitShahOffice Good morning. Please understand t\\u2026 https://t.co/UdPHR4tbSk',b'1232139982028058624',b'Shail59',b'Shail591',b'',"b'retired engineer, smoker, investor, movie buff,favorite movie THE MATRIX.crossword solver , never settle. tweets on stocks are not recommendation.'",b'81',b'311',b'0',b'2366',b'2135',b'False',b'False',b'True',b'False',b'2016-07-10 20:25:59'
b'100 days of peaceful protest &amp; police fire 13 ppl dead in Tutcorin. Just that thr wer no Pro Sterlite protestors.\\np\\u2026 https://t.co/g19p5f9M3d',b'1232139947378798594',b'Jaycee',b'jayceekk',b'Chennai',b'people surfer',b'135',b'88',b'3',b'460',b'683',b'False',b'False',b'False',b'False',b'2009-07-16 05:29:03'
b'@Kritika_Kamra Same way pro CAA are Hindu haters.',b'1232139930454962182',b'Minesh Tailor',b'MineshTailor3',b'',b'',b'4',b'36',b'0',b'116',b'1167',b'False',b'True',b'True',b'False',b'2019-03-23 14:29:35'
"b""@Kritika_Kamra You dumb...go and collect CAA ke khagaj from @RubikaLiyaquat and read it first...it's not anti CAA p\\u2026 https://t.co/bSSIKGZixj""",b'1232139893611982848',b'Ramesh Buddhewar',b'buddhewar',b' India',b'Jack of all master of none',b'38',b'176',b'0',b'4130',b'3354',b'False',b'False',b'True',b'False',b'2016-12-01 10:12:45'
b'@zafarsareshwala Why the pro CAA people allowed to assemble and challenge the anti CAA protestors....\\nComplete inac\\u2026 https://t.co/pvtClWzgIr',b'1232139834766086147',b'Mohammad ParvezKamal',b'mpkamal1955',"b'MDH-4/31,Jankipuram-H,Lucknow'","b'LLB,CAIIB, PGDIBF, PGDHR, PGDIPR (Pursuing from IGNOU) Advocate,  Retired Chief Manager, State Bank of India'",b'147',b'289',b'2',b'7809',b'4057',b'False',b'False',b'False',b'False',b'2015-07-03 15:14:00'
b'@hafeezkv @SucharitaBhatta @suhasinih @HmO He is anti CAA goon. Stop disowning your own people after they expose yo\\u2026 https://t.co/qjHKbROsel',b'1232139657347031041',b'Ashish Ranjan',b'AshishR54405618',"b'Bhubaneswar, India '",b'\\u0935\\u0928\\u094d\\u0926\\u0947 \\u092e\\u093e\\u0924\\u0930\\u092e \\U0001f1ee\\U0001f1f3',b'64',b'48',b'0',b'3464',b'25226',b'False',b'False',b'True',b'False',b'2019-08-10 11:37:09'
b'@Kritika_Kamra If pro CAA is anti Muslim then anti CAA isn\\u2019t anti national?',b'1232139622693703681',b'Vishwesh Kamat',b'bangdacurry',b'Goa',"b'life is full of struggle, so is it that you live only when you struggle? your comfortable moments aren\\u2019t life?'",b'51',b'85',b'0',b'15046',b'12141',b'False',b'False',b'True',b'False',b'2016-08-15 04:53:26'
b'@Kritika_Kamra Pro CAA is anti Muslim \\u092f\\u0947 \\u0938\\u092c \\u092c\\u0924\\u093e\\u090f\\u0902\\u0917\\u0947\\n\\u092a\\u0930 anti caa anti hindu \\u092f\\u0947 \\u0915\\u094b\\u0908 \\u0928\\u0939\\u0940\\u0902 \\u092c\\u0924\\u093e\\u090f\\u0917\\u093e',b'1232139592234651650',b'Amit  \\U0001f1ee\\U0001f1f3\\U0001f6a9',b'cool_only',b'India',b'Indian First |\\nHate Secularism |\\nRTs are not endorsement |',b'1031',b'738',b'40',b'58127',b'33054',b'False',b'False',b'False',b'False',b'2010-01-07 12:46:39'
b'This is not pro caa. This is anti Muslim. Anti national. Anti constitution. Anti humanity. Delhi burns because of t\\u2026 https://t.co/bkxVr814CW',b'1232139492632514560',b'Laxman',b'Laxmanbgaikwad',b'Pune',b'',b'75',b'473',b'0',b'3420',b'12527',b'False',b'False',b'True',b'False',b'2017-09-18 13:30:39'
"b""In front of our eyes 'Allahu Akbar' and 'Jai Sri Ram' slogans were raised, stones were pelted, tear gas used and CC\\u2026 https://t.co/xIIolgOsbR""",b'1232139477289619456',b'The Quint',b'TheQuint',b'',b'Mobile-first digital news platform. We are the signal over the noise!',b'423174',b'314',b'1220',b'304658',b'261',b'True',b'False',b'False',b'False',b'2015-01-14 09:43:21'
b'context: https://t.co/tir9XF6OCD',b'1232139389029015552',b'Simran Dhunna',b'dhunnasim',b'',b'organizer with @fairwagesnow @CJusticeTO @SIVUofT | epidemiology @UofT_dlsph | @CCPA_Ont | views entirely my own | anti-fascist | she/her',b'1573',b'1437',b'17',b'5465',b'27112',b'False',b'False',b'True',b'False',b'2018-01-19 16:24:18'
b'@VishalDadlani Pro CAA protestors had to come as these anti CAA rioters were slowly occupying public places causing\\u2026 https://t.co/gUoCHOF8tl',b'1232139351078760448',b'Arun Nambiar',b'ArunNambiar',b'',b'',b'100',b'788',b'4',b'3124',b'372',b'False',b'False',b'True',b'False',b'2013-09-16 14:39:11'
"b'Four people, including a Delhi police head constable, were killed and over 40 injured in the worst flare-up in the\\u2026 https://t.co/PQxR7tS3LF'",b'1232139249392087040',b'The Telegraph',b'ttindia',"b'Kolkata, India'","b'The unputdownable English newspaper of the ABP group published from Calcutta, India. Retweets are not endorsements.'",b'151092',b'56',b'732',b'37203',b'130',b'True',b'False',b'True',b'False',b'2010-05-07 04:10:03'
"b'@gayathriraguram There were no action all the days... when pro CAA protest starts , Action begins everywhere ... an\\u2026 https://t.co/dgzxTrMsOt'",b'1232139194899714048',b'Theepan T',b'iamtheepan',b'India',b'Tweets are my personal view ! Indian and Tamilan. Software engineer by profession.',b'138',b'354',b'0',b'640',b'215',b'False',b'False',b'False',b'False',b'2010-05-07 06:43:52'
b'@mehtahansal I agree sir. That\\u2019s the ideal. You punish anyone who uses violence to disrupt civic life. If only the\\u2026 https://t.co/1hPAaOTglE',b'1232139056785440768',b'Jai Garg',b'jaishreegarg29',b'India',b'Designer | Dog Lover | Artist | Apparently a Libtard :)',b'89',b'265',b'8',b'896',b'285',b'False',b'False',b'False',b'False',b'2010-03-06 19:19:35'
"b""@moronhumor It's not about pro CAA, it's about pro open-roads-and-let-us-commute on the road these anti-caa have been blocking for so long""",b'1232139044496109569',b'Nidhil Suresh',b'iamNemeXiS',b'',b'So..where was I?\\nTOXIC Sanghi\\n\\xaf\\\\_(\\u30c4)_/\\xaf',b'25',b'91',b'0',b'758',b'2303',b'False',b'False',b'True',b'False',b'2015-08-15 09:51:05'
"b'This is not Anti/Pro CAA.\\nThis is not Anti/Pro Muslims.\\nThis is not Anti/Pro Constitution.\\nThis is just ""everyone""\\u2026 https://t.co/09jKji3vDp'",b'1232139030453637121',b'MELBY THOMAS',b'melz2604',"b'Bengaluru South, India'",b'Ye Desh hai Vir jawano ka',b'18',b'137',b'0',b'256',b'236',b'False',b'False',b'False',b'False',b'2009-07-31 13:47:06'
b'@BDUTT This lier must be put behind bars who can  blame arson by anti CAA community on clashes between pro &amp; anti C\\u2026 https://t.co/kStF0gjK9I',b'1232138994374213632',b'Sushil Kumar',b'SushilGsl',b'ambala city',"b'Business, foundry, followed Lohia in youth, find communal debate divisive, strong belief in spirituality , edu IIT, int history, economics'",b'762',b'790',b'63',b'103396',b'18282',b'False',b'False',b'True',b'False',b'2013-08-10 17:50:48'
b'@anuragkashyap72 Anti CAA protest ka matlab anti india protest aur pro pak protest hai jisme tum jaise kuch gadhe bhi unka saath de rahe ho',b'1232138951961432064',b'Anant Tulsian',b'tulsian92',b'',b'',b'32',b'829',b'0',b'612',b'1910',b'False',b'False',b'True',b'False',b'2014-11-25 17:59:33'
b'@Samratsaluja @GauravGarg888 @KapilMishra_IND Kahi bhi? Permission leke kar rahe hai protest! Pro CAA rally ke side\\u2026 https://t.co/vVptl9IVMS',b'1232138849398202368',b'OM',b'OM98675577',b'',b'\\U0001f1ee\\U0001f1f3Bigot Patriot. Seena chir ke dekho.. Mera desh nazar ayega. Anti-Bhakt.',b'3',b'47',b'0',b'478',b'543',b'False',b'False',b'True',b'False',b'2019-09-24 03:54:52'
"b'Four killed, several injured in clashes between pro and anti #CAA protesters in North-East Delhi on Monday.'",b'1232138734902161412',b'FX16 News',b'fx16news',"b'Tamil Nadu, India'",b'\\u0ba4\\u0bae\\u0bbf\\u0bb4\\u0bcd \\u0b9a\\u0bc6\\u0baf\\u0bcd\\u0ba4\\u0bbf\\u0ba4\\u0bcd \\u0ba4\\u0bca\\u0bb2\\u0bc8\\u0b95\\u0bcd\\u0b95\\u0bbe\\u0b9f\\u0bcd\\u0b9a\\u0bbf |The latest news & more interesting stories from @fx16news | India insights & World News | Sports | Cinema | Gadgets | Travel.',b'64116',b'1348',b'74',b'128725',b'30',b'False',b'False',b'False',b'False',b'2016-11-19 17:00:53'
"b'As long as #CAAProtest was anti CAA, those were secular in nature. As soon as pro CAA groups came in &amp; clashes star\\u2026 https://t.co/j46mKQiwin'",b'1232138698566729729',b'Himanshu',b'himanshu73',b'',b'',b'57',b'511',b'4',b'2707',b'269',b'False',b'True',b'True',b'False',b'2011-04-06 18:16:16'
"b""Who started calling the pro CAA supporters 'protesters' ??? I'm betting it's the same influenza group who are calli\\u2026 https://t.co/srGyLWKia0""",b'1232138686357049345',b'Joga-Maya \\U0001f60e',b'jogakhichudi',b'India',"b'Never ask a UP born Haryana domiciled Chennai bound Bong and now a Marathi bahu, if she has fear \\U0001f60e'",b'5531',b'506',b'164',b'235932',b'57648',b'False',b'False',b'False',b'False',b'2008-11-29 14:39:44'
b'This is the present situation of our country? \\n@ARVINDKEJRIWAL as a cm is silent\\n@homeminister is silent\\u2026 https://t.co/uu0y71sOHF',b'1232138630249869313',b'imtiyaz',b'am01541',"b'AMU, Aligarh, Uttar Pradesh'",b'\\u201c\\u092d\\u0940\\u0921\\u093c \\u0939\\u094c\\u0902\\u0938\\u0932\\u093e \\u0924\\u094b \\u0926\\u0947\\u0924\\u0940 \\u0939\\u0948\\u0902 \\u0932\\u0947\\u0915\\u093f\\u0928 \\u092a\\u0939\\u091a\\u093e\\u0928 \\u091b\\u093f\\u0928 \\u0932\\u0947\\u0924\\u0940 \\u0939\\u0948\\u0902.\\u201d \\n social&political thinker\\n#believestrifeforchange.\\n\\n#loveGandhianPhilosophyMulticulturalism.',b'59',b'641',b'0',b'556',b'1058',b'False',b'False',b'False',b'False',b'2016-01-13 15:52:03'
"b""So will @thewire_in , @ReallySwara and @sonamakapoor educate us on what was the nature of Shahrukh's protest?? Pro\\u2026 https://t.co/tQEoZheR6E""",b'1232138404436955136',b'Sudhir Gopalakrishna',b'sudhirg76',b'Bangalore',b'Yearn for a corruption free India ! Right is Right!',b'65',b'414',b'1',b'16380',b'8174',b'False',b'False',b'False',b'False',b'2012-09-11 09:21:22'
"b""@iyersaishwarya @TheQuint What is this term 'Pro CAA protesters'?!!\\nCAA we thought was already a law? \\nThen what ar\\u2026 https://t.co/Vb2lAJYhq6""",b'1232138339349696512',b'AK Cv',b'AKCV3',b'',b'',b'9',b'156',b'0',b'2007',b'3370',b'False',b'True',b'True',b'False',b'2017-06-28 09:45:00'
b'Policeman among 5 killed in Delhi violence over CAA: https://t.co/HSn85xA9YH',b'1232138335159754753',b'Manisha Sharma',b'Manisha81084522',"b'Jaipur, India'",b'Everything seems impossible until it is done.!\\n\\n\\n\\n\\nAn aspiring Journalist.!!',b'79',b'55',b'0',b'138',b'490',b'False',b'False',b'True',b'False',b'2019-03-22 10:21:30'
b'There is nothing like Pro CAA.They are supporting just because its anti muslim law.Thats it.\\n@anuragkashyap72',b'1232138105760518145',b'Danish Kaleem',b'DanishK90590260',b'',b'no bio\\nonly maths\\U0001f602',b'3',b'22',b'0',b'41',b'13',b'False',b'False',b'True',b'False',b'2019-12-24 08:52:47'
"b'Law, after all, is meant to be broken.... Constitution/ Preamble just a cover to unleash Religious Bigots on the St\\u2026 https://t.co/TBALweIXBE'",b'1232138066023899137',b'Narendra Kumar',b'NarenNanhe',b'New Delhi',b'Advocate\\nSupreme Court of India\\r\\n9811333948',b'88',b'337',b'1',b'143',b'2533',b'False',b'False',b'False',b'False',b'2010-01-01 05:32:11'
b'Sab yaad rakha jayega..\\n\\nhttps://t.co/5DPmYl2TcN',b'1232138014769459200',b'India Resists',b'India_Resists',b'WWW',"b'A free and open online platform to bring together all the ongoing struggles for dignity, justice, equality and sustainability in India.'",b'25360',b'7285',b'145',b'39265',b'1356',b'False',b'False',b'False',b'False',b'2012-02-16 10:47:38'
"b'@VishalDadlani Oye Taklya, go find the cop killer\\u2019s name. Is that also because Pro CAA gang showed up? #Shameless'",b'1232137967910576128',b'AV',b'HanAbBol',b'',"b'#PKMKB Same applies for Left Wing, Pseudo Liberals, and anyone against India'",b'178',b'441',b'0',b'13997',b'2981',b'False',b'False',b'False',b'False',b'2009-06-22 03:04:01'
"b'@boycttgodimedia Blkul jisne bhi muslim ko bola h pathar feko police pe, public pe, pro CAA protestors pe, us ko arrest karo..'",b'1232137843058696192',b'Ravi Kashyap',b'CaRkkashyap',"b'New Delhi, India'","b'Member of the ICAI,\\nRSS, BJP\\nOm Namah Shivaya'",b'14',b'119',b'0',b'181',b'276',b'False',b'False',b'True',b'False',b'2015-03-21 09:43:49'
"b'@BDUTT If anyone,  let it be pro CAA anti CAA anyone throwing stone first they should throw stones at hypocrite jou\\u2026 https://t.co/2uD44Lr9Hd'",b'1232137768806973442',b'Superdoc',b'Superdoc15',b'',b'',b'1',b'97',b'0',b'393',b'579',b'False',b'True',b'True',b'False',b'2018-12-03 08:32:40'
b'How? And how is being Anti CAA being pro human rights of the persecuted? https://t.co/tVh1IhMgF6',b'1232137686103625728',b'shruti',b'vyasshruti',b'',"b'Artist, Fashion Professional & Design Teacher, Entrepreneur, mother of 2 brats, Animal lover, foodie, Baker & photographer . Did I miss something \\U0001f914'",b'4009',b'1041',b'52',b'77097',b'118194',b'False',b'False',b'False',b'False',b'2009-10-15 06:41:21'
b'Will anybody reply why all reporters n cameramen are reporting from where pro CAA or hindu are standing.why not fro\\u2026 https://t.co/xQcuTLbw8g',b'1232137684132548608',b'sanjay bhatnagar',b'sanjay0228',b'srinagar',"b'I fight only for country,bjp n hinduism.blocked by mamta rajdip Islamist .Hindi Hindu Hindustan.will expose traitors,pseudoliberal  seculars.Modi in 2024.'",b'2567',b'4005',b'34',b'104782',b'13936',b'False',b'False',b'False',b'False',b'2013-04-14 12:06:07'
"b'@VishalDadlani Remember the burning of buses and cars . Stones were thrown at police, didnt  knew police were also called pro CAA'",b'1232137605342539776',b'ADITYA RAJ \\U0001f1ee\\U0001f1f3',b'ad_1t_raj',b'',b'Preacher of Mahatma Gandhi and Netaji Subhash Chandra Bose',b'93',b'1145',b'3',b'5068',b'56864',b'False',b'False',b'True',b'False',b'2013-11-30 17:36:14'
b'@vivekagnihotri 70!days no violence ... pro CAA protest starts and here starts the riot ..... chronology samjhiye..',b'1232137543761530881',b'Dippy',b'Dippy_Chen',b'',b'',b'167',b'1047',b'0',b'29215',b'40861',b'False',b'True',b'True',b'False',b'2017-07-01 11:34:24'
b'@Singhaniyaaaaa @AxiJ5 @kamalsharmaok @dilipkpandey @_aftabalamkhan @AamAadmiParty Tu pro caa Nrc h yah anti ?',b'1232137517618434048',b'Sanatani Balak.',b'pareekgirish78',b'',b'\\u0926\\u094d\\u0935\\u0928\\u094d\\u0926\\u094d\\u0935 \\u0915\\u0939\\u093e\\u0902 \\u0924\\u0915 \\u092a\\u093e\\u0932\\u093e \\u091c\\u093e\\u092f\\u0947 \\n\\u092f\\u0941\\u0926\\u094d\\u0927 \\u0915\\u0939\\u093e\\u0902 \\u0924\\u0915 \\u091f\\u093e\\u0932\\u093e \\u091c\\u093e\\u092f\\u0947 \\n\\u0924\\u0941 \\u0935\\u0936\\u0902\\u091c \\u0939\\u0948 \\u092e\\u0939\\u093e\\u0930\\u093e\\u0923\\u093e \\u0915\\u093e\\n\\u092b\\u0947\\u0902\\u0915 \\u091c\\u0939\\u093e\\u0902 \\u0924\\u0915 \\u092d\\u093e\\u0932\\u093e \\u091c\\u093e\\u092f\\u0947',b'84',b'897',b'0',b'8205',b'27564',b'False',b'False',b'True',b'False',b'2012-08-22 22:41:50'
b'@HemanNamo @smitaprakash @htTweets He is a Pro CAA Warrior not an Anti CAA Protester.',b'1232137449473630209',"b""Syed Rafi - \\u0c28\\u0c47\\u0c28\\u0c41 \\u0c24\\u0c46\\u0c32\\u0c41\\u0c17\\u0c41 '\\u0c35\\u0c3e\\u0c21\\u0c3f'\\u0c28\\u0c3f.""",b'syedrafi',b'Hyderabad - India',b'Management Consultant/Sales Trainer & Motivational Speaker  Ascent Training & Consultancy Services    +91 924 652 4854',b'342',b'144',b'4',b'10091',b'9563',b'False',b'False',b'False',b'False',b'2009-03-20 15:23:07'
b'@VishalDadlani Anti caa ppl openly did wrong things n got violent every time there was attempt to stop them..Most i\\u2026 https://t.co/A9OkkG27yV',b'1232137407107125248',b'Crime Master Gogo',b'vipul2777',b'next to electric socket ',b'I speak my heart out..\\nSit down comedian.. So many crime master gogo out here.. Specifying..I HAVE NO BRANCHES..\\nRTs not endorsements',b'7852',b'5360',b'47',b'48616',b'44539',b'False',b'False',b'True',b'False',b'2011-06-19 19:29:32'
"b'@RantingDosa @ArunSFan There is no pro CAA, they are just - Anti Muslim. They don\\u2019t give a damn about CAA.. they ju\\u2026 https://t.co/jpgWccanbb'",b'1232137383006498816',b'Nishit Salian',b'nissh18',b'Mumbai',b'Film Maker & Content Head - FlyingSoul Films || Political Enthusiasts',b'50',b'62',b'0',b'1604',b'2026',b'False',b'False',b'False',b'False',b'2009-07-22 14:36:24'
"b""\\u0926\\u093f\\u0932\\u094d\\u0932\\u0940 \\u0915\\u0940 \\u0938\\u0921\\u093c\\u0915 \\u092a\\u0930 \\u092a\\u093f\\u0938\\u094d\\u0924\\u094c\\u0932 \\u0935\\u093e\\u0932\\u093e '\\u0917\\u0941\\u0902\\u0921\\u093e' \\u0905\\u092c \\u092a\\u0941\\u0932\\u093f\\u0938 \\u0915\\u0940 \\u0939\\u093f\\u0930\\u093e\\u0938\\u0924 \\u092e\\u0947\\u0902  via @aajtak https://t.co/rnQz6qHijl surprise why not\\u2026 https://t.co/2gDVDmOA2N""",b'1232137373250572289',b'jaswinder singh',b'jassiitech',b'winnipeg',b'',b'100',b'186',b'5',b'16770',b'500',b'False',b'False',b'True',b'False',b'2013-08-12 21:47:40'
b'She was able to go through pro CAA protestors not anti why.. point to ponder.  She knew she will not be safe. Alas\\u2026 https://t.co/GBn3rJQ55G',b'1232137364090179584',b'Jayashree',b'Jayashree_Ravis',b'INDIA',b'proud Tambram',b'3005',b'1494',b'68',b'176327',b'38885',b'False',b'False',b'False',b'False',b'2012-06-26 17:50:20'
b'@pareekgirish78 @AxiJ5 @kamalsharmaok @dilipkpandey @_aftabalamkhan @AamAadmiParty Road block police karwayi bahot\\u2026 https://t.co/AsADa7ovAu',b'1232137326958120961',b'$halu Singhaniya',b'Singhaniyaaaaa',b'',b'',b'48',b'579',b'0',b'911',b'138',b'False',b'False',b'True',b'False',b'2017-12-01 06:50:14'
"b""@Mysterious_Leo5 @akhil_kanakia Don't try- they are peaceful and was forced by Pro CAA or else patthar nahi marte n\\u2026 https://t.co/IU1GG3bMXS""",b'1232137274617364480',b'Lt. Gen Naan Official BC',b'NaanOfficialBC',b'www.pjispr@outlook.in',"b'FAN of #AsifGhafoor: \\nParody Account. NOT Asif Ghafoor & Not Affiliated to Anyone - My DM is #PKMKB, Always Open. I tweet on Every Sheet\\U0001f62d. Allah is my God\\U0001f932'",b'2794',b'646',b'3',b'12863',b'31038',b'False',b'False',b'True',b'False',b'2019-09-06 08:01:10'
"b'@sumanthraman Like this ? - Dear Protestors, Anti CAA, all of you come to the left... and Pro CAA, you all group towards the right?'",b'1232137250852392961',b'Suresh',b'IamWhat_IAm',b'Bangalore',"b'A man of multiple thoughts; cynical thinker; loves food, travelling, photography, nature. Feels it\\u2019s better to be prepared than to be disappointed.'",b'105',b'563',b'2',b'5470',b'7378',b'False',b'False',b'False',b'False',b'2009-04-03 16:44:22'
b'@abhisar_sharma @KapilMishra_IND @DelhiPolice Shane on you!! for not motivating the pro caa ones to keep doing what they r doing',b'1232137211627397120',b'carpehypocrites',b'carpehypocrites',b'',b'',b'137',b'786',b'0',b'22302',b'25309',b'False',b'True',b'True',b'False',b'2019-12-16 15:22:42'
b'@BlueOce75953561 @imt_syed @nitin1sharma @Sanjay_Dixit Only small % are supporting and rest all rejecting. It is ev\\u2026 https://t.co/H06SUDBoEb',b'1232136972744974336',b'Niceguy',b'niceguyatwip',b'',b'',b'3',b'2',b'0',b'108',b'168',b'False',b'True',b'True',b'False',b'2010-07-23 09:42:14'
b'https://t.co/m9NqqLxPQ1',b'1232136970773696517',b'Raj#NAMO',b'RajeevS27545206',"b'Delhi, India'",b'I am die hard supporter of Our Prime Minister Shri Narendra Modiji. Karyakarta of Bhartiy Janta Party. Pro hindu and Nationalis',b'1413',b'1250',b'0',b'138096',b'128049',b'False',b'False',b'True',b'False',b'2018-04-21 05:50:23'
b'@vivekagnihotri Also attacked Parliament. But why Donald Trump said this 3 words yesterday -  Radical Islamic Terro\\u2026 https://t.co/7eTmEinB6N',b'1232136939723272192',b'Aniket',b'Aniket94429178',b'',b'',b'1',b'7',b'0',b'395',b'248',b'False',b'True',b'True',b'False',b'2020-01-25 09:26:05'
b'This is not pro caa. This is anti Muslim. Anti national. Anti constitution. Anti humanity. Delhi burns because of t\\u2026 https://t.co/SthG3PI5GL',b'1232136932009730048',b'vnkt',b'vnktwolf1',"b'Coimbatore, India'",b'not romantic...\\nnot good looking....\\nal I need is some space in ur heart...\\nfinally..\\nin profession acting as a role of academician(CBE)...\\nPhd student(IoT)',b'13',b'298',b'0',b'537',b'1357',b'False',b'False',b'True',b'False',b'2017-08-01 05:23:22'
